igor goryanin,neil hanlon,SBSI: An extensible distributed software infrastructure for parameter estimation in systems biology,2013
igor goryanin,xue-ming zhao,The reconstruction and analysis of tissue specific human metabolic networks,2012
igor goryanin,serge dronov,The Pathway Editor: A tool for managing complex biological networks,2006
igor goryanin,ahmed ali,SBSI: An extensible distributed software infrastructure for parameter estimation in systems biology,2013
igor goryanin,ekaterina goryacheva,Kinetic Modeling as a Tool to Integrate Multilevel Dynamic Experimental Data,2009
igor goryanin,aleksandr sizov,Multi-electrode microbial fuel cell with horizontal liquid flow,2009
igor goryanin,mark adams,SBSI: An extensible distributed software infrastructure for parameter estimation in systems biology,2013
igor goryanin,j atia,Towards a computational reconstruction of the electrodynamics of premature and full term human labour,2011
igor goryanin,natalia ivanova,The metabolic pathway collection: an update,1997
igor goryanin,o.e. akman,SBSI: An extensible distributed software infrastructure for parameter estimation in systems biology,2013
igor goryanin,lyudmila pronevitch,The Meolic Pathway Collection From Emp: The Enzymes and Metabolic Pathways Database,1996
igor goryanin,klaus prank,Kinetic modeling of ace operon genetic regulation in Escherichia coli,2008
igor goryanin,k. paliy,The Pathway Editor: A tool for managing complex biological networks,2006
igor goryanin,fred boogerd,Modelling nitrogen assimilation of Escherichia coli at low ammonium concentration,2009
igor goryanin,aleksey kolupaev,Kinetic modelling of the E. coli metabolism,2005
igor goryanin,hugo gilbert,Towards a computational reconstruction of the electrodynamics of premature and full term human labour,2011
igor goryanin,o aslanidi,Towards a computational reconstruction of the electrodynamics of premature and full term human labour,2011
igor goryanin,m taggart,Towards a computational reconstruction of the electrodynamics of premature and full term human labour,2011
igor goryanin,n. hanlon,SBSI: An extensible distributed software infrastructure for parameter estimation in systems biology,2013
igor goryanin,tiejun ma,Examinations of tRNA Range of Motion Using Simulations of Cryo-EM Microscopy and X-Ray Data,2011
igor goryanin,thomas simpson,Towards a computational reconstruction of the electrodynamics of premature and full term human labour,2011
igor goryanin,ta karelina,Examinations of tRNA Range of Motion Using Simulations of Cryo-EM Microscopy and X-Ray Data,2011
igor goryanin,yuri komarov,The metabolic pathway collection: an update,1997
igor goryanin,iman famili,Metabolic modeling of microbial strains in silico,2001
igor goryanin,stuart moodie,A graphical notation to describe the logical interactions of biological pathways,2006
igor goryanin,boris kholodenko,Temperature dependence of the epidermal growth factor receptor signaling network can be accounted for by a kinetic model,2002
igor goryanin,tom freeman,The Systems Biology Graphical Notation,2009
igor goryanin,natalia mikhailova,The metabolic pathway collection: an update,1997
igor goryanin,simon langdon,Compensatory effects in the PI3K/PTEN/AKT signaling network following receptor tyrosine kinase inhibition,2011
igor goryanin,oleg demin,The Edinburgh human metabolic network reconstruction and its functional analysis,2007
igor goryanin,bernhard palsson,Metabolic modeling of microbial strains in silico,2001
igor goryanin,peter mullen,Model-based global sensitivity analysis as applied to identification of anti-cancer drug targets and biomarkers of drug resistance in the ErbB2/3 network,2011
igor goryanin,daniel holden,Towards a computational reconstruction of the electrodynamics of premature and full term human labour,2011
igor goryanin,oksana sorokina,Microarray data can predict diurnal changes of starch content in the picoalga Ostreococcus,2011
igor goryanin,steven ball,Microarray data can predict diurnal changes of starch content in the picoalga Ostreococcus,2011
igor goryanin,nail gizzatkulov,DBSolve Optimum: a software package for kinetic modeling which allows dynamic visualization of simulation results,2010
igor goryanin,raju misra,EchoBASE: an integrated post-genomic database for Escherichia coli,2005
igor goryanin,in um,Systems biology reveals new strategies for personalizing cancer medicine and confirms the role of PTEN in resistance to trastuzumab,2009
igor goryanin,christophe schilling,Metabolic modeling of microbial strains in silico,2001
igor goryanin,feiran li,Pathway-Consensus Approach to Metabolic Network Reconstruction for Pseudomonas putida KT2440 by Systematic Comparison of Published Models,2017
igor goryanin,david dauvillee,Microarray data can predict diurnal changes of starch content in the picoalga Ostreococcus,2011
igor goryanin,david harrison,Compensatory effects in the PI3K/PTEN/AKT signaling network following receptor tyrosine kinase inhibition,2011
igor goryanin,karen halliday,A user-defined data type for the storage of time series data allowing efficient similarity screening,2012
igor goryanin,aleksander dorodnov,Kinetic Modeling as a Tool to Integrate Multilevel Dynamic Experimental Data,2009
igor goryanin,svetlana basmanova,The Meolic Pathway Collection From Emp: The Enzymes and Metabolic Pathways Database,1996
igor goryanin,jan hoek,Temperature dependence of the epidermal growth factor receptor signaling network can be accounted for by a kinetic model,2002
igor goryanin,teng huang,Pathway-Consensus Approach to Metabolic Network Reconstruction for Pseudomonas putida KT2440 by Systematic Comparison of Published Models,2017
igor goryanin,michael noble,The kinetic model of the shikimate pathway as a tool to optimize enzyme assays for high-throughput screening,2006
igor goryanin,wu-schyong liu,The kinetic model of the shikimate pathway as a tool to optimize enzyme assays for high-throughput screening,2006
igor goryanin,gregory goltsov,In silico screening of nonsteroidal anti-inflammatory drugs and their combined action on prostaglandin H synthase-1,2010
igor goryanin,ilya yunus,The Meolic Pathway Collection From Emp: The Enzymes and Metabolic Pathways Database,1996
igor goryanin,gisela moehren,Temperature dependence of the epidermal growth factor receptor signaling network can be accounted for by a kinetic model,2002
igor goryanin,edouard bertrand,Processivity and Coupling in Messenger RNA Transcription,2010
igor goryanin,angela douglas,A fragile metabolic network adapted for cooperation in the symbiotic bacterium ,2009
igor goryanin,xueming zhao,Pathway-Consensus Approach to Metabolic Network Reconstruction for Pseudomonas putida KT2440 by Systematic Comparison of Published Models,2017
igor goryanin,tatiana plyusnina,Kinetic Modeling of E. coli Enzymes: Integration of in vitro Experimental Data,2009
igor goryanin,a blanks,Towards a computational reconstruction of the electrodynamics of premature and full term human labour,2011
igor goryanin,yuri gretchkin,The Meolic Pathway Collection From Emp: The Enzymes and Metabolic Pathways Database,1996
igor goryanin,alan harper,Optimisation of scale-up of microbial fuel cell for sustainable wastewater treatment with positive net energy generation,2014
igor goryanin,justina briliute,Magnet-facilitated selection of electrogenic bacteria from marine sediment,2015
igor goryanin,o akman,SBSI: An extensible distributed software infrastructure for parameter estimation in systems biology,2013
igor goryanin,navtej juty,Reconstructing whole-cell models,2001
igor goryanin,n. tsorman,SBSI: An extensible distributed software infrastructure for parameter estimation in systems biology,2013
igor goryanin,david earnshaw,The kinetic model of the shikimate pathway as a tool to optimize enzyme assays for high-throughput screening,2006
igor goryanin,charles babbs,Examinations of tRNA Range of Motion Using Simulations of Cryo-EM Microscopy and X-Ray Data,2011
igor goryanin,alexey goltsov,Kinetic modelling of NSAID action on COX-1: Focus on in vitro/in vivo aspects and drug combinations,2009
igor goryanin,a. yamaguchi,SBSI: An extensible distributed software infrastructure for parameter estimation in systems biology,2013
igor goryanin,natalia bagrova,Kinetic Modeling as a Tool to Integrate Multilevel Dynamic Experimental Data,2009
igor goryanin,yugesh sinha,The kinetic model of the shikimate pathway as a tool to optimize enzyme assays for high-throughput screening,2006
igor goryanin,ross overbeek,The Meolic Pathway Collection From Emp: The Enzymes and Metabolic Pathways Database,1996
igor goryanin,eugeny metelkin,Kinetic Modeling of E. coli Enzymes: Integration of in vitro Experimental Data,2009
igor goryanin,andrew free,"Novel Electrochemically Active Bacterium Phylogenetically Related to Arcobacter butzleri, Isolated from a Microbial Fuel Cell",2009
igor goryanin,andrew goryachev,Systems biology: design principles of whole biological systems. Preface,2012
igor goryanin,jeremy edwards,Metabolic modeling of microbial strains in silico,2001
igor goryanin,allan clark,SBSI: An extensible distributed software infrastructure for parameter estimation in systems biology,2013
igor goryanin,h.-r. hotz,"Simultaneous modelling of metabolic, genetic and product-interaction networks",2001
igor goryanin,jano hemert,WikiSim: simulating knowledge collection and curation in structured wikis,2008
igor goryanin,keith edwards,"Dissecting and reconstructing the multi-loop mechanism of the circadian clock: Abstract, Society for Experimental Biology Annual Main Meeting 31st March 2007",2007
igor goryanin,eugeniy metelkin,Mathematical modeling of mitochondrial adenine nucleotide translocase,2006
igor goryanin,ov demin,Kinetic Modeling of E. coli Enzymes: Integration of in vitro Experimental Data,2009
igor goryanin,hv westerhoff,Kinetic modelling of energy metabolism and generation of active forms of oxygen in hepatocyte mitochondria,2000
igor goryanin,yuri kosinsky,Kinetic modelling of NSAID action on COX-1: Focus on in vitro/in vivo aspects and drug combinations,2009
igor goryanin,c. troein,SBSI: An extensible distributed software infrastructure for parameter estimation in systems biology,2013
igor goryanin,sergey smirnov,Kinetic Modeling as a Tool to Integrate Multilevel Dynamic Experimental Data,2009
igor goryanin,alex kolupaev,Kinetic modelling as a modern technology to explore and modify living cells,2004
igor goryanin,anatoly kiyatkin,Temperature dependence of the epidermal growth factor receptor signaling network can be accounted for by a kinetic model,2002
igor goryanin,florence corellou,Microarray data can predict diurnal changes of starch content in the picoalga Ostreococcus,2011
igor goryanin,lisa macdonald,A fragile metabolic network adapted for cooperation in the symbiotic bacterium ,2009
igor goryanin,andrew millar,"Dissecting and reconstructing the multi-loop mechanism of the circadian clock: Abstract, Society for Experimental Biology Annual Main Meeting 31st March 2007",2007
